"id","href","name","source.registry","source.repository","source.tag","source.type","source.digest","source.insecureSkipVerify","status","details.requested","details.started","details.updated","details.completed","details.digest","details.os","details.architecture","details.labels.com.azure.dev.image.build.sourceversion","details.labels.com.azure.dev.image.system.teamfoundationcollectionuri","details.labels.image.base.digest","details.labels.image.base.ref.name","findings.vulnerabilities.total.critical","findings.vulnerabilities.total.high","findings.vulnerabilities.total.medium","findings.vulnerabilities.total.low","findings.vulnerabilities.total.negligible","findings.vulnerabilities.total.unknown","findings.vulnerabilities.unresolved.critical","findings.vulnerabilities.unresolved.high","findings.vulnerabilities.unresolved.medium","findings.vulnerabilities.unresolved.low","findings.vulnerabilities.unresolved.negligible","findings.vulnerabilities.unresolved.unknown","findings.vulnerabilities.fixAvailable.critical","findings.vulnerabilities.fixAvailable.high","findings.vulnerabilities.fixAvailable.medium","findings.vulnerabilities.fixAvailable.low","findings.vulnerabilities.fixAvailable.negligible","findings.vulnerabilities.fixAvailable.unknown","findings.scanners.malware.status","findings.scanners.malware.updated","findings.scanners.malware.versions.icrc","findings.scanners.malware.versions.trendX","findings.scanners.malware.versions.denylist","findings.scanners.malware.versions.blacklist","findings.scanners.vulnerabilities.status","findings.scanners.vulnerabilities.updated","findings.scanners.vulnerabilityPatterns.status","timestamp"
"e378a8fe-395d-42f0-afbf-ac4da115fa57","/api/scans/e378a8fe-395d-42f0-afbf-ac4da115fa57","705804239638.dkr.ecr.ap-south-1.amazonaws.com/gwx/keycloak:21.0","705804239638.dkr.ecr.ap-south-1.amazonaws.com","gwx/keycloak","21.0","docker","sha256:5eb790cbf38c51aaffa545273cd081dcb5f20daab89a934b6d4ea89d6a5a30b3","false","completed-with-findings","2023-07-06T06:00:54Z","2023-07-07T01:34:04Z","2023-07-07T03:20:31Z","2023-07-07T03:20:31Z","sha256:5eb790cbf38c51aaffa545273cd081dcb5f20daab89a934b6d4ea89d6a5a30b3","linux","amd64","","","","","","5","30","6","","","","5","30","6","","","","4","7","5","","","ok","2023-07-06T20:23:39Z","1855300","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"5aed1d8d-4073-466e-845e-a4fbcb37928f","/api/scans/5aed1d8d-4073-466e-845e-a4fbcb37928f","705804239638.dkr.ecr.ap-south-1.amazonaws.com/mgmt-ai/forecast-api:1.0.1","705804239638.dkr.ecr.ap-south-1.amazonaws.com","mgmt-ai/forecast-api","1.0.1","docker","sha256:2b5039135c183d51493d10968ca15c2efdf625f53e683f312c6efa92f6f328c1","false","completed-with-findings","2023-07-06T06:00:54Z","2023-07-07T01:24:13Z","2023-07-07T02:00:18Z","2023-07-07T02:00:18Z","sha256:2b5039135c183d51493d10968ca15c2efdf625f53e683f312c6efa92f6f328c1","linux","amd64","","","","","22","131","219","37","60","253","22","131","219","37","60","252","3","18","27","22","4","138","ok","2023-07-06T05:53:05Z","1854900","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"98485dad-7847-4ce2-828d-59cbccf75979","/api/scans/98485dad-7847-4ce2-828d-59cbccf75979","705804239638.dkr.ecr.ap-south-1.amazonaws.com/mgmt-ai/forecast-api:latest","705804239638.dkr.ecr.ap-south-1.amazonaws.com","mgmt-ai/forecast-api","latest","docker","sha256:d6924bced43f4e0c66d6098f027c0f67967475ef2a421ac3025ffee991747338","false","completed-with-findings","2023-07-06T06:00:53Z","2023-07-07T01:19:50Z","2023-07-07T01:53:06Z","2023-07-07T01:53:06Z","sha256:d6924bced43f4e0c66d6098f027c0f67967475ef2a421ac3025ffee991747338","linux","amd64","","","","","22","131","219","37","60","253","22","131","219","37","60","252","3","18","27","22","4","138","ok","2023-07-06T20:23:39Z","1855300","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"f3417f30-f5c8-4244-a0ae-e11fad997c7b","/api/scans/f3417f30-f5c8-4244-a0ae-e11fad997c7b","705804239638.dkr.ecr.ap-south-1.amazonaws.com/mgmt-ai/forecast-api:1.0.2","705804239638.dkr.ecr.ap-south-1.amazonaws.com","mgmt-ai/forecast-api","1.0.2","docker","sha256:2762ffaaefd22da98741f1d975149f68352ddee92c35693bf4e61f29b64b0f9e","false","completed-with-findings","2023-07-06T06:00:53Z","2023-07-07T00:57:56Z","2023-07-07T01:37:21Z","2023-07-07T01:37:21Z","sha256:2762ffaaefd22da98741f1d975149f68352ddee92c35693bf4e61f29b64b0f9e","linux","amd64","","","","","22","131","219","37","60","253","22","131","219","37","60","252","3","18","27","22","4","138","ok","2023-07-06T20:23:39Z","1855300","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"55455776-fa8e-444b-be25-7c69e9accf42","/api/scans/55455776-fa8e-444b-be25-7c69e9accf42","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/cvat/openvino/cvat_server_new:latest","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/cvat/openvino/cvat_server_new","latest","docker","sha256:4ebaae2e18c8d8feb7f2d604cb983440461b0df817294a6f9cd7c3b1c74e0928","false","completed-with-findings","2023-07-06T06:00:53Z","2023-07-07T00:34:51Z","2023-07-07T03:37:32Z","2023-07-07T03:37:32Z","sha256:4ebaae2e18c8d8feb7f2d604cb983440461b0df817294a6f9cd7c3b1c74e0928","linux","amd64","","","","","55","222","357","156","2","","55","222","357","156","2","","52","209","338","147","2","","ok","2023-07-06T20:23:39Z","1855300","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"5513b623-8808-4b53-8639-bbf5e26c68a0","/api/scans/5513b623-8808-4b53-8639-bbf5e26c68a0","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/cvat/openvino/cvat_server_new:v2.0.0","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/cvat/openvino/cvat_server_new","v2.0.0","docker","sha256:aeecd5bb83a275bb0328904f2e9fdf4d082849a3066dcaf4264f8b89eb121b30","false","completed-with-findings","2023-07-06T06:00:52Z","2023-07-07T00:02:50Z","2023-07-07T03:35:01Z","2023-07-07T03:35:01Z","sha256:aeecd5bb83a275bb0328904f2e9fdf4d082849a3066dcaf4264f8b89eb121b30","linux","amd64","","","","","23","102","250","50","2","","20","100","245","49","2","","17","87","226","40","2","","ok","2023-07-06T20:23:39Z","1855300","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"4acdf31f-fd8b-460e-8ac9-31165d23a70c","/api/scans/4acdf31f-fd8b-460e-8ac9-31165d23a70c","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/cvat/openvino/cvat_server_new:2.1","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/cvat/openvino/cvat_server_new","2.1","docker","sha256:d1975473b11d5ef398df07be54705b9a47f4cc9f4ffc15e5ae5b96d2410e8809","false","completed-with-findings","2023-07-06T06:00:52Z","2023-07-07T00:00:27Z","2023-07-07T03:17:47Z","2023-07-07T03:17:47Z","sha256:d1975473b11d5ef398df07be54705b9a47f4cc9f4ffc15e5ae5b96d2410e8809","linux","amd64","","","","","23","103","250","50","2","","20","101","245","49","2","","17","88","226","40","2","","ok","2023-07-06T20:23:39Z","1855300","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"d8232026-d25c-4465-b1f0-bac79b046aee","/api/scans/d8232026-d25c-4465-b1f0-bac79b046aee","705804239638.dkr.ecr.ap-south-1.amazonaws.com/mgmt-ai/forecast-ui:latest","705804239638.dkr.ecr.ap-south-1.amazonaws.com","mgmt-ai/forecast-ui","latest","docker","sha256:b77eeeceae49d99bd811dc49664ab95741d3551d9954383955f6af3fdec28ce3","false","completed-with-findings","2023-07-06T06:00:52Z","2023-07-06T23:31:56Z","2023-07-07T02:28:27Z","2023-07-07T02:28:27Z","sha256:b77eeeceae49d99bd811dc49664ab95741d3551d9954383955f6af3fdec28ce3","linux","amd64","","","","","31","234","342","45","67","357","31","234","342","45","67","357","12","117","147","30","11","243","ok","2023-07-06T20:23:39Z","1855300","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"1ab4dd35-6584-4a03-8fec-a39a05d2066e","/api/scans/1ab4dd35-6584-4a03-8fec-a39a05d2066e","705804239638.dkr.ecr.ap-south-1.amazonaws.com/mgmt-ai/forecast-ui:1.0.1","705804239638.dkr.ecr.ap-south-1.amazonaws.com","mgmt-ai/forecast-ui","1.0.1","docker","sha256:2f828689e99fd0a4abb53c7552e6800e38a60c8280f9120c61ccfc4c1290472b","false","completed-with-findings","2023-07-06T06:00:51Z","2023-07-06T23:18:22Z","2023-07-07T02:49:23Z","2023-07-07T02:49:23Z","sha256:2f828689e99fd0a4abb53c7552e6800e38a60c8280f9120c61ccfc4c1290472b","linux","amd64","","","","","31","234","342","45","67","357","31","234","342","45","67","357","12","117","147","30","11","243","ok","2023-07-06T20:23:39Z","1855300","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"b8c00cf8-c324-4605-bdb6-1ccf25740799","/api/scans/b8c00cf8-c324-4605-bdb6-1ccf25740799","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/crowd/api:qa-20230630.001","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/crowd/api","qa-20230630.001","docker","sha256:e37a3aa4b42dbef82214e4a5e0e7a9b375d02b98b158e7a6c5eab14a9cb3aaa9","false","completed-no-findings","2023-07-06T06:00:51Z","2023-07-06T23:13:12Z","2023-07-07T01:24:12Z","2023-07-07T01:24:12Z","sha256:e37a3aa4b42dbef82214e4a5e0e7a9b375d02b98b158e7a6c5eab14a9cb3aaa9","linux","amd64","","","","","","","","","","","","","","","","","","","","","","","ok","2023-07-06T20:23:39Z","1855300","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"fc8dbf09-2a58-46b9-afcd-303ee35c5b2e","/api/scans/fc8dbf09-2a58-46b9-afcd-303ee35c5b2e","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/crowd/api:trivy-8-3-2023","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/crowd/api","trivy-8-3-2023","docker","sha256:b53349f99244232178d7ae5ba6cad96552e841e7ac7841dc3b04b2e8cba5a806","false","completed-with-findings","2023-07-06T06:00:51Z","2023-07-06T23:12:02Z","2023-07-07T00:57:55Z","2023-07-07T00:57:55Z","sha256:b53349f99244232178d7ae5ba6cad96552e841e7ac7841dc3b04b2e8cba5a806","linux","amd64","","","","","","","","","","16","","","","","","16","","","","","","16","ok","2023-07-06T05:53:05Z","1854900","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"8f2f48cd-0f8b-4d62-8eac-1bcfb40d64ab","/api/scans/8f2f48cd-0f8b-4d62-8eac-1bcfb40d64ab","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/crowd/api:qa-20230502.001","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/crowd/api","qa-20230502.001","docker","sha256:020a03d4731cf746d01218b578d76a4145dd9484e391a762d748efc5018420af","false","completed-with-findings","2023-07-06T06:00:51Z","2023-07-06T23:10:13Z","2023-07-06T23:13:10Z","2023-07-06T23:13:10Z","sha256:020a03d4731cf746d01218b578d76a4145dd9484e391a762d748efc5018420af","linux","amd64","","","","","","","","","","4","","","","","","4","","","","","","4","ok","2023-07-06T20:23:39Z","1855300","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"edbc1f57-4a3c-45a1-af35-6a472ced4fbd","/api/scans/edbc1f57-4a3c-45a1-af35-6a472ced4fbd","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/crowd/api:qa-20230425.001","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/crowd/api","qa-20230425.001","docker","sha256:9ac4092bcce63918b676603e566720dfa4f963865b04340c95d23c975b24f024","false","completed-with-findings","2023-07-06T06:00:50Z","2023-07-06T23:08:06Z","2023-07-06T23:12:01Z","2023-07-06T23:12:01Z","sha256:9ac4092bcce63918b676603e566720dfa4f963865b04340c95d23c975b24f024","linux","amd64","","","","","","","","","","4","","","","","","4","","","","","","4","ok","2023-07-06T20:23:39Z","1855300","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"f25e084e-3744-4a74-8c7b-069196801dbe","/api/scans/f25e084e-3744-4a74-8c7b-069196801dbe","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/crowd/api:trivy-9-3-2023","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/crowd/api","trivy-9-3-2023","docker","sha256:90f69f72dfc316263d78c852ff1f614479101e57db36fcad1c7085a07de05ad5","false","completed-with-findings","2023-07-06T06:00:50Z","2023-07-06T23:07:37Z","2023-07-07T01:19:49Z","2023-07-07T01:19:49Z","sha256:90f69f72dfc316263d78c852ff1f614479101e57db36fcad1c7085a07de05ad5","linux","amd64","","","","","","","","","","16","","","","","","16","","","","","","16","ok","2023-07-06T05:53:05Z","1854900","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"b5e1540c-0832-4209-9720-87823525ea5d","/api/scans/b5e1540c-0832-4209-9720-87823525ea5d","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/crowd/api:demo-20230523.001","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/crowd/api","demo-20230523.001","docker","sha256:9f9faaf95e70d8a00dbff95b103bd78886453afc3a53072f04f8c6afdc42f246","false","completed-with-findings","2023-07-06T06:00:50Z","2023-07-06T23:05:16Z","2023-07-06T23:07:36Z","2023-07-06T23:07:36Z","sha256:9f9faaf95e70d8a00dbff95b103bd78886453afc3a53072f04f8c6afdc42f246","linux","amd64","","","","","","","","","","4","","","","","","4","","","","","","4","ok","2023-07-06T05:53:05Z","1854900","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"ca1ca746-b6fb-4dfd-8e1b-0948ff56c0f1","/api/scans/ca1ca746-b6fb-4dfd-8e1b-0948ff56c0f1","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/crowd/api:qa-20230629.000","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/crowd/api","qa-20230629.000","docker","sha256:b6e8fdf70bfaea5c9c2739476e5e646d1a4acb8c9b80318715a7ea7136587900","false","completed-no-findings","2023-07-06T06:00:49Z","2023-07-06T22:57:52Z","2023-07-07T00:02:48Z","2023-07-07T00:02:48Z","sha256:b6e8fdf70bfaea5c9c2739476e5e646d1a4acb8c9b80318715a7ea7136587900","linux","amd64","","","","","","","","","","","","","","","","","","","","","","","ok","2023-07-06T05:53:05Z","1854900","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"186b8d8a-d9d7-4138-a651-3cc2511cdd77","/api/scans/186b8d8a-d9d7-4138-a651-3cc2511cdd77","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/crowd/api:demo-20230522.003","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/crowd/api","demo-20230522.003","docker","sha256:6086fb57d66c59188f906a5b05c6dbe3f549008772bc464ed54bbea72ca7e7b2","false","completed-with-findings","2023-07-06T06:00:49Z","2023-07-06T22:52:13Z","2023-07-06T22:57:51Z","2023-07-06T22:57:51Z","sha256:6086fb57d66c59188f906a5b05c6dbe3f549008772bc464ed54bbea72ca7e7b2","linux","amd64","","","","","","","","","","4","","","","","","4","","","","","","4","ok","2023-07-06T05:53:05Z","1854900","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"63a41e54-518b-47ba-abf8-6d66b00cf783","/api/scans/63a41e54-518b-47ba-abf8-6d66b00cf783","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/crowd/api:demo-20230628.001","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/crowd/api","demo-20230628.001","docker","sha256:5083abbc9c73544f547de97eb83494fd1db7b1b9fc70da880097c38327b6a248","false","completed-with-findings","2023-07-06T06:00:49Z","2023-07-06T22:48:52Z","2023-07-07T01:34:03Z","2023-07-07T01:34:03Z","sha256:5083abbc9c73544f547de97eb83494fd1db7b1b9fc70da880097c38327b6a248","linux","amd64","","","","","","","","","","20","","","","","","20","","","","","","20","ok","2023-07-06T20:23:39Z","1855300","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"3f721272-7eeb-4f98-9c55-62c147481169","/api/scans/3f721272-7eeb-4f98-9c55-62c147481169","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/crowd/api:demo-20230628.002","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/crowd/api","demo-20230628.002","docker","sha256:aed80af406b2e3549b69614b91ecba1df0708e73ba65bc02a2769ba1a792cf6a","false","completed-with-findings","2023-07-06T06:00:48Z","2023-07-06T22:44:12Z","2023-07-06T22:52:12Z","2023-07-06T22:52:12Z","sha256:aed80af406b2e3549b69614b91ecba1df0708e73ba65bc02a2769ba1a792cf6a","linux","amd64","","","","","","","","","","4","","","","","","4","","","","","","4","ok","2023-07-06T05:53:05Z","1854900","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T09:03:12"
"e995a928-4217-4c75-9f6b-b2093facc6e0","/api/scans/e995a928-4217-4c75-9f6b-b2093facc6e0","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/crowd/api:prod_20230403.001","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/crowd/api","prod_20230403.001","docker","sha256:f83a1fc3be134887484d287e03140c3400710ad6af0ff4ade6d3066bbdea137d","false","completed-with-findings","2023-07-06T06:00:56Z","2023-07-07T02:28:28Z","2023-07-07T03:40:23Z","2023-07-07T03:40:23Z","sha256:f83a1fc3be134887484d287e03140c3400710ad6af0ff4ade6d3066bbdea137d","linux","amd64","","","","","","","","","","4","","","","","","4","","","","","","4","ok","2023-07-06T05:53:05Z","1854900","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T11:17:18"
"7600cb16-382d-4b20-853f-0ff0d8c06671","/api/scans/7600cb16-382d-4b20-853f-0ff0d8c06671","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/crowd/api:prod-20230321.001","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/crowd/api","prod-20230321.001","docker","sha256:0e895297fd005ae30e3ac82a9f84b3bb0122d44769d562922c7471aed7d0d7b0","false","completed-with-findings","2023-07-06T06:00:55Z","2023-07-07T02:00:19Z","2023-07-07T03:41:17Z","2023-07-07T03:41:17Z","sha256:0e895297fd005ae30e3ac82a9f84b3bb0122d44769d562922c7471aed7d0d7b0","linux","amd64","","","","","","","","","","16","","","","","","16","","","","","","16","ok","2023-07-06T05:53:05Z","1854900","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T11:17:18"
"e613761a-caeb-4a57-a69a-87988f6dd05a","/api/scans/e613761a-caeb-4a57-a69a-87988f6dd05a","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/crowd/api:prod-20230331.000","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/crowd/api","prod-20230331.000","docker","sha256:6809c7c8133c7e80b266cfb906e42e22730324a7f68a5e9ceee1545465595814","false","completed-with-findings","2023-07-06T06:00:55Z","2023-07-07T01:55:39Z","2023-07-07T03:20:17Z","2023-07-07T03:20:17Z","sha256:6809c7c8133c7e80b266cfb906e42e22730324a7f68a5e9ceee1545465595814","linux","amd64","","","","","","","","","","10","","","","","","10","","","","","","10","ok","2023-07-06T20:23:39Z","1855300","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T11:17:18"
"0167c668-541b-4f9f-aaa2-6788584149b0","/api/scans/0167c668-541b-4f9f-aaa2-6788584149b0","705804239638.dkr.ecr.ap-south-1.amazonaws.com/dm/crowd/api:prod_20230406.001","705804239638.dkr.ecr.ap-south-1.amazonaws.com","dm/crowd/api","prod_20230406.001","docker","sha256:30b70be833c6a6f8fa8cc785e3ca5abcd9021568ec9cbf701afb9df93c60d0c7","false","completed-with-findings","2023-07-06T06:00:55Z","2023-07-07T01:53:07Z","2023-07-07T01:55:38Z","2023-07-07T01:55:38Z","sha256:30b70be833c6a6f8fa8cc785e3ca5abcd9021568ec9cbf701afb9df93c60d0c7","linux","amd64","","","","","","","","","","4","","","","","","4","","","","","","4","ok","2023-07-06T05:53:05Z","1854900","111200","25300","25300","ok","2023-07-06T10:01:52Z","ok","2023-07-13T11:17:18"
